040024
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l,0,0,0,1,
1,0,0,0,0,0,3,0,0,6,0,0,5,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,L,0,4,0,1,
1,2,2,2,0,0,3,2,2,2,2,2,2,0,0,0,0,0,3,0,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l,0,3,0,1,
1,3,0,0,0,0,3,0,0,0,0,0,3,8,8,8,8,8,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,
1,0,0,0,0,0,3,0,0,0,0,0,3,8,8,8,3,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,2,2,2,3,0,0,5,0,0,3,8,8,8,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,3,0,0,5,3,0,0,3,0,0,3,8,8,3,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,3,0,0,3,2,2,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,2,2,2,0,0,3,0,0,3,3,3,3,8,8,8,8,8,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,1,
1,3,0,0,0,0,3,0,0,3,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
1,0,0,0,0,0,3,0,0,0,0,0,3,8,3,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,1,
1,0,0,2,2,2,3,0,0,0,0,0,3,8,3,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
1,0,3,0,0,5,3,0,0,5,0,0,3,8,3,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,
1,0,0,0,0,0,3,0,0,3,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,
1,2,2,2,0,0,3,2,2,3,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,
1,3,0,0,0,0,3,3,3,3,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,
1,0,0,0,0,0,3,0,0,3,0,0,3,8,8,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,
1,0,0,2,2,2,3,0,0,0,0,0,3,8,8,3,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,
1,0,3,0,0,5,3,0,0,0,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,
1,0,0,0,0,0,3,0,0,5,0,0,3,8,8,8,8,8,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,
1,2,2,2,0,0,3,0,0,3,0,0,3,8,8,8,8,8,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,
1,3,0,0,0,0,3,0,0,3,2,2,3,3,3,8,8,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,3,3,1,
1,0,0,0,0,0,3,0,0,3,3,3,3,8,8,3,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,
1,0,0,2,2,2,3,0,0,3,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,
1,0,3,0,0,5,3,0,0,3,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,
1,0,0,0,0,0,3,0,0,0,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,
1,0,0,0,0,0,0,0,0,0,0,0,3,8,8,8,8,8,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,
1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
